Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
28.66279694,-0.9789528847,1.984326363,3.386309862
28.67286774,-0.8760866523,1.940639019,3.105874538
28.68293855,-0.8760866523,1.940639019,3.105874538
28.69303986,-0.6487016082,1.810717463,2.536011219
28.70311066,-0.5052791238,1.716635346,2.267044306
28.71318146,-0.3464570343,1.627009392,2.006153822
28.72325227,-0.1808153838,1.493086934,1.68940413
28.73332307,-0.026085319,1.352679729,1.339172482
28.74339387,0.1161801368,1.216649175,0.9798844457
28.75343415,0.2296955884,1.102690578,0.6674307585
28.76353547,0.3145110011,1.014740825,0.4238271117
28.77360627,0.3838949502,0.9222902656,0.1814675629
28.78367707,0.4425105155,0.829873383,-0.03222758323
28.79374787,0.4930054545,0.754554987,-0.2010612935
28.80381867,0.5440054536,0.6913634539,-0.3320506513
28.81388947,0.5974468589,0.6252008677,-0.4420303404
28.82396027,0.652151227,0.5509067774,-0.5348390937
28.83403108,0.7047283649,0.4750100076,-0.6129755378
28.84410188,0.7509339452,0.4104660153,-0.6747097373
28.85417268,0.7913706303,0.3445476294,-0.7152848244
28.86424348,0.8184858561,0.2866680622,-0.728967905
28.87428376,0.825523138,0.2486511469,-0.7127197981
28.88435456,0.8103093505,0.2306947261,-0.6689584255
28.89442536,0.7765743732,0.2212074846,-0.604311645
28.90452668,0.7264401913,0.2170951813,-0.5364037156
28.91459748,0.6689949632,0.2058294713,-0.4867339134
28.92466828,0.6004616618,0.222818464,-0.4104632139
28.93473908,0.5243650675,0.2719968855,-0.2827305198
28.9448404,0.4462454915,0.3381620944,-0.117093496
28.95488068,0.3705147207,0.404322952,0.04746556282
28.96495148,0.3053913414,0.4572621584,0.1819360107
28.97502229,0.2560586035,0.487095505,0.2801794708
28.98509309,0.1990095079,0.4974168539,0.3562164009
28.99516389,0.1257324815,0.5099585652,0.419821471
29.00523469,0.04298976436,0.5104218125,0.4689323008
29.01530549,-0.04304990917,0.5052974224,0.4978085756
29.02537629,-0.1216397807,0.4929814935,0.5040215254
29.03544709,-0.1820801646,0.478141278,0.4884576201
29.04551789,-0.2188069671,0.4580524862,0.4564670622
29.05558869,-0.2365908772,0.4388386607,0.4158446789
29.06565949,-0.2401532084,0.4187583625,0.3731684685
29.07573029,-0.2378714383,0.4084286094,0.3343919218
29.08580109,-0.2322374731,0.3920823932,0.3027785718
29.09581086,-0.2279248834,0.3746576011,0.2728736997
29.10585114,-0.224995777,0.3563520312,0.2466901839
29.11595246,-0.2238374054,0.3438144326,0.2267323583
29.12602326,-0.2229000032,0.3353052735,0.2123851925
29.13609406,-0.2201686651,0.3332732022,0.2004084885
29.14613435,-0.2132915556,0.3274160922,0.1878938824
29.15620515,-0.203948766,0.3198207915,0.1764774323
29.16630646,-0.1938593686,0.312515229,0.1705678552
29.17637727,-0.1849634647,0.3040752113,0.1678566784
29.18641755,-0.1793766618,0.297228694,0.1668577641
29.19648835,-0.1791427135,0.2910432518,0.1677200049
29.20655915,-0.1859611273,0.2843137383,0.170188114
29.21662995,-0.2002220154,0.2671977282,0.1730986089
29.22673127,-0.2252429575,0.2463236451,0.1750911027
29.23680207,-0.2583829761,0.2120833248,0.1750299931
29.24687287,-0.2989218533,0.1711593866,0.1725115776
29.25712678,-0.3437006176,0.1267763525,0.1675925106
29.27705476,-0.4265757203,-0.01630377956,0.1554376036
29.28712556,-0.4496592581,-0.1161588356,0.1465141326
29.29722688,-0.4627903402,-0.2348973155,0.1268877834
29.30729768,-0.4612417519,-0.3359699845,0.0880805403
29.317399,-0.466150403,-0.4475413561,0.02894722298
29.3274698,-0.4701690972,-0.527269423,-0.05441876501
29.3375406,-0.4686667025,-0.5887114406,-0.1630363166
29.3476114,-0.4565143585,-0.6533209085,-0.2973175645
29.3576822,-0.4333844781,-0.719573617,-0.4527770877
29.367753,-0.4008314312,-0.7944189906,-0.6272265911
29.3778238,-0.3735195994,-0.8845729232,-0.8165291548
29.38786408,-0.3510277867,-0.9776471257,-1.016618967
29.3979654,-0.3097747266,-1.087154508,-1.239184976
29.4080362,-0.2435116023,-1.206287384,-1.478332877
29.418107,-0.1616097242,-1.318113327,-1.699986577
29.42811677,-0.07078394294,-1.417675138,-1.904049158
29.43891999,0.02685713209,-1.499411821,-2.119596004
29.44896027,0.1454202831,-1.596176982,-2.352215767
29.45897004,0.2727378309,-1.680550814,-2.559496164
29.46901032,0.4129240811,-1.760980248,-2.735398054
29.47902009,0.5742468238,-1.846683383,-2.917013645
29.48902985,0.7605566978,-1.933407903,-3.107420921
29.49907014,0.9538666606,-1.994935632,-3.264747381
29.5090799,1.155652761,-2.046485662,-3.384336948
29.51912019,1.364950776,-2.085084438,-3.492224455
29.52912995,1.586839437,-2.122426748,-3.590657234
29.53913972,1.778342724,-2.128207922,-3.646986961
29.54924104,1.954249024,-2.129681826,-3.659390211
29.5592508,2.10983777,-2.116610765,-3.645517349
29.56950471,2.257747889,-2.105778694,-3.614409685
29.58934113,2.572114468,-2.163993597,-3.651878119
29.59941193,2.612635374,-2.129843473,-3.530395508
29.60945222,2.605170012,-2.074543953,-3.367528677
29.61952302,2.500959873,-1.952718616,-3.08130455
29.62959382,2.378918409,-1.828665018,-2.777412176
29.63966462,2.294138193,-1.743893743,-2.530410767
29.64973542,2.171432257,-1.661904573,-2.218106985
29.65980622,1.956688762,-1.582933664,-1.784313798
29.66987702,1.68177104,-1.510846972,-1.267704964
29.67994782,1.447086573,-1.447029948,-0.7997350097
29.69001862,1.223592281,-1.373690605,-0.3589137197
29.70008942,0.9329137802,-1.277362108,0.2142871022
29.71016023,0.6499683857,-1.161337376,0.8030093908
29.72023103,0.4108728766,-1.032200336,1.313745379
29.7309427,0.1911765635,-0.8897727132,1.802839279
29.74098298,-0.01664618403,-0.7318591475,2.263925076
29.75102326,-0.1989677399,-0.5741329789,2.684381485
29.76103303,-0.372531563,-0.3972943127,3.066372633
29.77104279,-0.5284404159,-0.2135216147,3.407068253
29.78108308,-0.6778085232,-0.009455002844,3.70054841
29.79109284,-0.7888597846,0.1861958355,3.943447828
29.80113313,-0.8799647093,0.4077889621,4.126895905
29.81114289,-0.9408453107,0.6330295801,4.244675636
29.82118317,-0.9558227658,0.8207551837,4.284665585
29.83119294,-0.9185294509,0.9331457615,4.196703911
29.8412027,-0.8515837789,0.9775773883,4.005276203
29.85124299,-0.7882233262,1.052794576,3.801567316
29.86125275,-0.7304595709,1.166441441,3.607629061
29.87129304,-0.6757085323,1.288021803,3.403960943
29.88136384,-0.618375659,1.366420865,3.18264389
29.89143464,-0.560633719,1.378038526,2.94409585
29.90150544,-0.5104637742,1.387154341,2.699992657
29.91157624,-0.4543819726,1.377340555,2.451286554
29.92164704,-0.3827362955,1.358674049,2.208211184
29.93171784,-0.2858333886,1.324041963,1.980324626
29.94178864,-0.1712759584,1.283362865,1.742883921
29.95185944,-0.04138348997,1.168262601,1.398481607
29.96193024,0.104564257,1.037672997,1.037228107
29.97200105,0.104564257,1.037672997,1.037228107
29.98207185,0.3048539162,0.8715744019,0.5160101652
29.99214265,0.375056237,0.8149601221,0.3119097054
30.00221345,0.4298406839,0.7645687461,0.1550261974
30.01231477,0.4738907814,0.7262067199,0.03961480036
30.02238557,0.5205587149,0.6774563193,-0.05151822418
30.03245637,0.5658652782,0.6447054744,-0.1284519136
30.04252717,0.614403069,0.6022521257,-0.1927890927
30.05259797,0.6679643989,0.547241509,-0.2435458302
30.06266877,0.7198255062,0.5021006465,-0.276743561
30.07273957,0.7670228481,0.454636246,-0.290004611
30.08281037,0.8013476133,0.4108912945,-0.2806786895
30.09288117,0.8145265579,0.380248934,-0.2527204454
30.10292146,0.8045967817,0.3524130285,-0.2216438353
30.11299226,0.7755132914,0.324322015,-0.1940980107
30.12306306,0.7278990746,0.3323027492,-0.1137154549
30.13316438,0.6648188829,0.3941959441,0.04830162227
30.14323518,0.5978143215,0.4720694125,0.2312705517
30.15330598,0.52958709,0.5590091944,0.4197054505
30.16337678,0.4640346467,0.6301248074,0.5707557201
30.17344758,0.4016489685,0.6821110845,0.6737645864
30.18351838,0.3443855345,0.7254174948,0.7477791905
30.19358918,0.2955349684,0.7614069581,0.8043447137
30.20365998,0.2509676516,0.7743186355,0.8478555679
30.2137613,0.1949942857,0.7875262499,0.8692376018
30.22377106,0.1254644543,0.7749250531,0.8591901064
30.23387238,0.04174958542,0.7586320639,0.8112383485
30.24394318,-0.04219865054,0.7361283898,0.7325975895
30.25401398,-0.1058456227,0.6900701523,0.6390703917
30.26408479,-0.1448655427,0.655820787,0.5504581928
30.2741861,-0.1626313031,0.6267598271,0.4884368479
30.28422639,-0.1662607342,0.5698609948,0.3929955661
30.29429719,-0.1624462008,0.4816797376,0.2248789519
30.30436799,-0.1512394696,0.350992173,0.002028063172
30.31459138,-0.1355369836,0.2067768574,-0.2291595936
30.33458039,-0.08817247301,-0.06329880655,-0.5974363685
30.34465119,-0.05876819417,-0.1727593839,-0.7255775332
30.35472199,-0.02909441292,-0.2668629587,-0.8373060226
30.36479279,0.0005372150335,-0.3440459073,-0.9098237157
30.37486359,0.02816146426,-0.4162752032,-0.9848205447
30.3849344,0.06328924745,-0.4860194623,-1.039504647
30.3950052,0.1103549525,-0.5562111139,-1.073732615
30.40504548,0.1701821089,-0.634653151,-1.089323878
30.41542146,0.2317955792,-0.7101820707,-1.090571046
30.4352884,0.3287173808,-0.8885700703,-1.090387583
30.4453592,0.3440548778,-0.9548349977,-1.066149354
30.45543,0.3513045907,-1.031137466,-1.028869271
30.4655008,0.3397040963,-1.053026199,-0.952352643
30.4755716,0.3534274697,-1.114725709,-0.8885971904
30.4856424,0.35148561,-1.172795177,-0.8203638792
30.4957132,0.2915602624,-1.229382634,-0.758777082
30.50581452,0.1930235326,-1.340161443,-0.709739089
30.51625153,0.07503688335,-1.469542742,-0.6767376661
30.53599641,-0.07817600667,-1.836298585,-0.6865057945
30.54606721,-0.09288298339,-2.02166605,-0.7240282893
30.55613801,-0.06524283439,-2.223323584,-0.7952728271
30.56620881,0.007123525254,-2.392185688,-0.8807828426
30.57627961,0.1221425682,-2.660830259,-1.01960063
30.58628938,0.2683196962,-2.952683449,-1.179414153
30.59642121,0.4288660586,-3.273142099,-1.348931432
30.60652253,0.6081780791,-3.596151114,-1.51663518
30.61699006,0.8038039207,-3.903761148,-1.679140687
30.6366739,1.241197705,-4.562699795,-2.047608852
30.6467447,1.455454707,-4.791756153,-2.198298454
30.6568155,1.659490585,-4.955439091,-2.32461524
30.6668863,1.80843401,-4.940795422,-2.365537405
30.6769571,1.989751577,-5.01433897,-2.447173834
30.6870279,2.142051458,-5.031936169,-2.51223731
30.6970987,2.279237509,-5.015163422,-2.574443579
30.7071695,2.382699013,-4.938952446,-2.619933844
30.71778962,2.455838919,-4.812242508,-2.64248538
30.73738191,2.598123312,-4.58828783,-2.687991619
30.7474527,2.600668192,-4.39645195,-2.642551899
30.75752351,2.582173586,-4.200592518,-2.573684454
30.76762483,2.496088505,-3.877560377,-2.413673162
30.77766511,2.477525234,-3.626069069,-2.291526079
30.78773591,2.479370356,-3.366211653,-2.151873589
30.79777619,2.468704462,-3.09824419,-1.982725501
30.80787751,2.45612359,-2.863337517,-1.790693879
30.81858918,2.440721035,-2.677316904,-1.578499913
30.83808991,2.40183115,-2.45003891,-1.128473401
30.84816071,2.319451332,-2.329181194,-0.850296855
30.85823151,2.235601664,-2.211567402,-0.5627079606
30.86830232,2.087508678,-2.033170462,-0.2700255513
30.87837312,2.012221813,-1.922991395,-0.002887476701
30.88844392,1.950488567,-1.814386606,0.2569418252
30.89851472,1.907278299,-1.709082246,0.511331141
30.90858552,1.883174777,-1.611884952,0.7607718706
30.91938874,1.876698971,-1.529568672,1.004432321
30.93879792,1.961225748,-1.492511034,1.528795242
30.94886872,1.996232629,-1.511634827,1.777912259
30.95893952,2.020721197,-1.549645305,1.987549305
30.96901032,1.991693258,-1.575573921,2.118302822
30.97908112,2.008648396,-1.65575397,2.318226337
30.98915192,2.017717838,-1.761164546,2.533363104
30.99922273,2.000942469,-1.883441687,2.712670088
31.00929353,1.957942486,-2.024175406,2.851805687
31.02015778,1.891638994,-2.188072205,2.99247098
31.03950593,1.710770965,-2.603368521,3.321977854
31.04957673,1.560392261,-2.766203642,3.368741512
31.05967805,1.383103848,-2.903842211,3.406213045
31.06974885,1.154726982,-2.987675905,3.368024111
31.07981965,0.9580740333,-3.112818718,3.377745152
31.08989045,0.7781305313,-3.168094635,3.316190481
31.09996125,0.6124612093,-3.183925629,3.215388298
31.11003205,0.4519456327,-3.227181435,3.113118887
31.12101838,0.3115842044,-3.221719027,2.976008415
31.14024445,0.1396825612,-3.277078867,2.724444151
31.15031525,0.05215246975,-3.195215464,2.477091551
31.16038606,-0.03189094365,-3.084442377,2.220444441
31.17045686,-0.1002002805,-2.872104168,1.912509799
31.18052766,-0.1446911544,-2.649608374,1.629014134
31.19059846,-0.1696360558,-2.486233234,1.421702981
31.20066926,-0.1817347258,-2.345236778,1.256391764
31.21074006,-0.1614627242,-2.134026766,0.9958674312
31.22074983,-0.1203138977,-1.876013994,0.6770527363
31.2311258,-0.06344427168,-1.589561105,0.3231150806
31.25105378,0.05393816531,-1.105512381,-0.283287704
31.26109406,0.1146831065,-0.8551874757,-0.5609586835
31.27116486,0.1772404015,-0.6377316713,-0.7864598632
31.28123566,0.2209746242,-0.4378835559,-0.9337276816
31.29130646,0.2628935575,-0.2715152502,-1.065159917
31.30137727,0.3135022819,-0.1309310347,-1.173526883
31.31144807,0.3857564628,-0.003653415013,-1.269929171
31.32151887,0.4716104865,0.1143098399,-1.361548424
31.3319864,0.544542253,0.1973147541,-1.443473697
31.35173127,0.6392056942,0.2905911505,-1.573866129
31.36180207,0.6769704819,0.3343414068,-1.559587598
31.37187287,0.7153705359,0.3320228457,-1.505498052
31.38194367,0.7307121158,0.2840163708,-1.387516737
31.39201447,0.7554550171,0.2232412696,-1.287866354
31.40208527,0.7676788568,0.1557312608,-1.17613709
31.41215608,0.7636294961,0.08987765014,-1.058583379
31.42219636,0.7429419756,0.01647584885,-0.9422445297
31.43275544,0.7036239505,-0.04401362687,-0.8414043188
31.45243928,0.6194083095,-0.1701555401,-0.6233368516
31.46251008,0.5712426305,-0.2615404427,-0.4563370943
31.47258088,0.5283908248,-0.3690947592,-0.2739168704
31.48265168,0.4765631258,-0.4560982883,-0.09339667112
31.49272248,0.4451346993,-0.5465339422,0.05536611378
31.50279328,0.4127786458,-0.6390683651,0.1688268483
31.51286408,0.3656025827,-0.736456573,0.2382024974
31.52293488,0.3017554879,-0.8496102095,0.2713467777
31.53419587,0.2155292332,-0.9449992776,0.2754904926
31.55406281,0.03744407371,-1.207375646,0.2703122795
31.57334992,-0.1151156873,-1.478745818,0.2465771735
31.5833902,-0.1586072892,-1.48562777,0.2157844901
31.59410188,-0.1821952164,-1.490228653,0.1903884709
31.60411164,-0.1946174353,-1.494235873,0.1584526449
31.61418244,-0.2087027729,-1.482749939,0.1195193827
31.62419221,-0.2280341685,-1.516178608,0.08134395629
31.63545319,-0.2448602468,-1.513543367,0.04189465195
31.65461823,-0.3025364876,-1.661238551,-0.02728150599
31.67436311,-0.35697034,-1.907179952,-0.09281171858
31.69416901,-0.3560617268,-2.022320986,-0.1497039944
31.70417878,-0.346342057,-2.057373524,-0.1722560972
31.71421906,-0.3332157135,-2.09430027,-0.1903259903
31.72428986,-0.3165681362,-2.150178432,-0.2063257992
31.73555085,-0.3003816307,-2.198137999,-0.2224874496
31.7545633,-0.2900638878,-2.494545221,-0.2928365171
31.76457307,-0.268668592,-2.564366579,-0.3337374032
31.77464387,-0.2517126799,-2.660059929,-0.3929465115
31.78468415,-0.2160801142,-2.604993105,-0.4422800839
31.79475495,-0.1759121716,-2.547022581,-0.5008119345
31.80485627,-0.1435514241,-2.506070375,-0.5780419111
31.81492707,-0.1071988717,-2.457842827,-0.6679528356
31.82496735,-0.06606192142,-2.399378777,-0.7687057257
31.83601472,-0.02314992808,-2.25391078,-0.8494426012
31.85517976,0.05174295232,-2.146974564,-1.1451509
31.86528108,0.07951968163,-1.994924307,-1.306610823
31.87587067,0.1163676083,-1.864589572,-1.527061582
31.88600251,0.1471604407,-1.636821866,-1.657766104
31.89604279,0.1665696502,-1.423847437,-1.760457873
31.90608308,0.1733133197,-1.234475017,-1.907150984
31.91609284,0.1540963203,-1.011354327,-2.061593533
31.92610261,0.1186026856,-0.781624198,-2.194761038
31.93611237,0.06853058934,-0.5475988984,-2.298498631
31.94612214,-0.001284949481,-0.2935954928,-2.407572031
31.95616242,-0.09067580849,-0.01940092258,-2.544068336
31.96617219,-0.1712149233,0.2235138118,-2.670271397
31.97618195,-0.2246450484,0.3970046937,-2.74554944
31.98646638,-0.2983460426,0.578291893,-2.78374815
32.0063028,-0.5899707079,1.057550907,-2.933787107
32.0163736,-0.7399384975,1.235132337,-2.914536238
32.0264444,-0.8675781488,1.348916173,-2.861358404
32.0365152,-0.95512712,1.382209659,-2.744224548
32.04658601,-1.040144563,1.408585906,-2.686463118
32.05665681,-1.099600673,1.403812051,-2.598247528
32.06672761,-1.141672015,1.386556864,-2.467687368
32.07682893,-1.166099429,1.359930038,-2.298641205
32.08689973,-1.184152365,1.332266688,-2.092286587
32.09697053,-1.185605407,1.281784654,-1.863652229
32.10704133,-1.188963532,1.216875196,-1.634084105
32.11711213,-1.208089948,1.148419499,-1.410114765
32.12718293,-1.234090686,0.9861175418,-0.9885741472
32.13725373,-1.260434151,0.833091557,-0.5127054453
32.14729401,-1.267951727,0.7469779253,-0.1283751875
32.15739533,-1.267732501,0.7055655122,0.1892556697
32.16743562,-1.248499751,0.6487515569,0.5804947615
32.17756745,-1.197932959,0.5695408583,1.06593442
32.18760774,-1.144342184,0.5236924291,1.437187314
32.19770905,-1.093179822,0.4987662137,1.661030293
32.20774934,-1.0349226,0.4640110433,1.903456569
32.21782014,-0.9694731832,0.4120241702,2.242624283
32.22789094,-0.895077765,0.3660942018,2.481641054
32.23796174,-0.8322960734,0.3574330211,2.546689749
32.24803254,-0.7713977098,0.3611380756,2.576412201
32.25810334,-0.6795687079,0.3357816637,2.666385412
32.26817414,-0.5738012791,0.3180163801,2.741782904
32.27824494,-0.4863788486,0.3260277808,2.693023682
32.28831574,-0.4049340487,0.3373667896,2.608934402
32.29832551,-0.3198935091,0.3439053297,2.530529261
32.30845734,-0.2322754115,0.3351222277,2.443348646
32.31852814,-0.1540085226,0.312918514,2.344479561
32.32859895,-0.09489058703,0.2846458852,2.2329247
32.33866975,-0.0378235057,0.2581095695,2.10862875
32.34874055,0.03203527257,0.2508750558,1.977421284
32.35881135,0.1234943792,0.2568511665,1.838490963
32.36888215,0.2329791635,0.2773667574,1.690132499
32.37895295,0.3494335711,0.3119999766,1.535149336
32.38902375,0.4587210715,0.3564345539,1.382380009
32.39909455,0.5544257164,0.3888733387,1.239122391
32.40916535,0.6355735064,0.3920347989,1.109111667
32.41923615,0.6985031366,0.3689846992,0.9931188226
32.42930695,0.7533792853,0.3116333187,0.8859453797
32.43937775,0.8010528684,0.2395108789,0.7913627625
32.44944856,0.8273044825,0.1900939941,0.7085194588
32.46959016,0.8703029156,0.08504619449,0.5750998855
32.47966096,0.8701143265,0.03231295198,0.5373491645
32.48973176,0.8708574176,-0.04613982141,0.5440707207
32.49980256,0.8432781696,-0.122423619,0.5837708116
32.50987336,0.8384887576,-0.2309771031,0.6657834649
32.51994416,0.8249275088,-0.3314304054,0.7528340816
32.53001496,0.8046425581,-0.4229590595,0.8301479816
32.54008576,0.7788973451,-0.5082501173,0.894476831
32.55015656,0.7482075095,-0.5902898312,0.9426960349
32.56022736,0.7128148675,-0.6703517437,0.9742588401
32.57029816,0.67325598,-0.7525934577,0.9918737411
32.58036897,0.6234289408,-0.7953011394,0.9954060316
32.59043977,0.5729178786,-0.8378829956,0.9801356792
32.60051057,0.5266559124,-0.8696090579,0.9466907978
32.61058137,0.4818337858,-0.8844345808,0.9027842879
32.62095734,0.4195763171,-0.9041894078,0.8544094563
32.64079377,0.2456979752,-0.9708232284,0.7544280887
32.65089509,0.1481320262,-0.9821863174,0.6790437102
32.66093537,0.06377293915,-0.9806799293,0.601319015
32.67100617,-0.002897507977,-0.9411996007,0.5154883862
32.68107697,-0.05145271122,-0.9247453213,0.4589344561
32.69114777,-0.08559954166,-0.9099997878,0.3920524716
32.70124909,-0.1105880439,-0.8683949113,0.3028971851
32.71128938,-0.1266121119,-0.8115081787,0.1943310648
32.72136018,-0.1337169409,-0.7550951838,0.07747677714
32.7314615,-0.135686487,-0.699369967,-0.03228826076
32.7415323,-0.131744042,-0.6684987545,-0.1218829826
32.75154206,-0.1251960695,-0.6561017632,-0.185511604
32.77168366,-0.1140616313,-0.7226747274,-0.2506015897
32.78175446,-0.1095489934,-0.7863203883,-0.2537248433
32.79185578,-0.1112665683,-0.8482373357,-0.2426636219
32.8019571,-0.1133284643,-0.9061889052,-0.2174764276
32.8120279,-0.1201737374,-0.9989557862,-0.1941069961
32.82206818,-0.1282611489,-1.099951267,-0.1707932949
32.83213898,-0.1363829523,-1.206590891,-0.1508870721
32.84220979,-0.1418411285,-1.319816709,-0.1360776275
32.8523111,-0.1446603835,-1.423135877,-0.1260959804
32.86235139,-0.1430239528,-1.524026632,-0.1200849116
32.87239167,-0.13859348,-1.617236495,-0.1173144728
32.88246247,-0.1354635805,-1.695961356,-0.1190676689
32.89253327,-0.1324637532,-1.763015866,-0.1252693534
32.90263459,-0.1252205819,-1.817667007,-0.1355986297
32.91270539,-0.1097217277,-1.846960783,-0.1641280949
32.92277619,-0.08829076588,-1.824493527,-0.2252245098
32.93284699,-0.06045264006,-1.758233786,-0.3343086541
32.94291779,-0.02912966721,-1.662815213,-0.4987676442
32.95298859,-0.002537986031,-1.518749952,-0.7082132697
32.9630594,0.02437323704,-1.325951695,-0.9764880538
32.9731302,0.05090624094,-1.148278356,-1.203128338
32.983201,0.07331831753,-0.9901942015,-1.369032145
32.9932718,0.08902557939,-0.801614821,-1.562909484
33.0033426,0.09430141747,-0.557715714,-1.822148681
33.01344392,0.09030660242,-0.3202800155,-2.036833525
33.0234842,0.07572071254,-0.1028674319,-2.187165976
33.033555,0.04501217231,0.1446375847,-2.363285065
33.0436258,-0.004538868088,0.4354354739,-2.586746454
33.0536966,-0.06211742759,0.6900238395,-2.75916028
33.0637674,-0.1242819801,0.9231774211,-2.921740294
33.0738382,-0.1906765252,1.133556485,-3.066991091
33.083909,-0.2895458937,1.35221684,-3.163188934
33.09401032,-0.4261853993,1.580802202,-3.213736534
33.10405061,-0.5797481537,1.79255867,-3.240574837
33.11412141,-0.7275892496,1.960782886,-3.241846323
33.12419221,-0.8442557454,2.059681892,-3.201381207
33.13426301,-0.9427831769,2.107595921,-3.128060579
33.14433381,-1.039075017,2.125132799,-3.051874399
33.15440461,-1.124662995,2.10629487,-2.961123228
33.16447541,-1.191634417,2.05540657,-2.84140873
33.17454621,-1.237031102,1.990856767,-2.685964346
33.18461701,-1.26278615,1.914550662,-2.492366552
33.19468781,-1.267958283,1.827046037,-2.2670331
33.20475861,-1.258907795,1.736035347,-2.033795595
33.21482941,-1.244875073,1.633944392,-1.768890738
33.22490022,-1.234579682,1.433740854,-1.298255801
33.23497102,-1.227759838,1.2417835,-0.7835438251
33.24504182,-1.21226871,1.103573918,-0.3845986128
33.25511262,-1.197905898,0.9817346334,-0.008184037171
33.2651529,-1.180976748,0.8146058917,0.5356692672
33.27525422,-1.151036978,0.6509901285,1.058848739
33.28532502,-1.111173868,0.5102551579,1.4940871
33.29539582,-1.061513305,0.3663963675,1.921137452
33.30546662,-1.008711815,0.2274931818,2.329629898
33.31556794,-0.9496951699,0.08472105861,2.707826853
33.32560822,-0.8927370906,-0.05155419186,3.040989876
33.33567902,-0.8410453796,-0.1800864935,3.319000006
33.34574982,-0.8067040443,-0.280003041,3.546550512
33.35582062,-0.7755306959,-0.3658838868,3.725771189
33.36589143,-0.7456675768,-0.4321241975,3.867836475
33.37596223,-0.711476028,-0.4772792459,3.974065542
33.38603303,-0.6645211577,-0.5013391972,4.027188301
33.39610383,-0.6065314412,-0.4933637083,4.028090954
33.40617463,-0.5436769724,-0.4508777559,3.909901857
33.41624543,-0.487062186,-0.3823550045,3.72717905
33.42631623,-0.4278668761,-0.3242783248,3.551876545
33.43638703,-0.3664844036,-0.2548069358,3.353003025
33.44645783,-0.3081641197,-0.1703262478,3.12421751
33.45652863,-0.2610456944,-0.0815410912,2.869112253
33.46659943,-0.2213938981,0.009983981028,2.599094868
33.47663972,-0.1760242879,0.08199580759,2.326240778
33.48671052,-0.1176417246,0.1515222639,2.071731806
33.49678132,-0.04248535261,0.2136195749,1.839507222
33.50685212,0.08453063667,0.3710035682,1.47845912
33.5168924,0.2063919753,0.5491816401,1.095018744
33.52699372,0.2834578753,0.7021202445,0.7447951436
33.53706452,0.3228113055,0.8228063583,0.4438742697
33.54713532,0.3503149748,0.9324242473,0.1381543279
33.55717561,0.3715408742,1.047184348,-0.1809059381
33.56724641,0.3769205213,1.124737859,-0.4282183051
33.57734772,0.3630829155,1.169797897,-0.6335062981
33.58738801,0.3497671187,1.19199264,-0.8013464212
33.59748933,0.3386842608,1.200990438,-0.9323321581
33.60752961,0.3382324576,1.180779219,-1.040388346
33.61760041,0.3480339944,1.156479955,-1.134033084
33.62767121,0.3556371331,1.128851414,-1.205345631
33.63774201,0.3621236682,1.083611012,-1.248772979
33.64781281,0.3724352419,1.015908122,-1.262240767
33.65791413,0.3880708814,0.9119694829,-1.236364722
33.66856477,0.4081426859,0.7715452313,-1.171440244
33.67860505,0.4306772351,0.5985689759,-1.076702118
33.6986551,0.452849865,0.3004281223,-0.8875296712
33.70866486,0.4415260851,0.1769273579,-0.7980284095
33.71873566,0.4308460951,0.04432668909,-0.5902942419
33.72880647,0.4096449614,-0.1093349531,-0.3322871029
33.73884675,0.3908984363,-0.2583284974,-0.07655345649
33.74885651,0.3697197437,-0.4046067894,0.1871633679
33.75892732,0.3517239392,-0.5496673584,0.4124232531
33.77885529,0.3469248414,-0.8377803564,0.7757056952
33.78892609,0.3324151337,-0.9596092105,0.9026859999
33.79896638,0.3084821403,-1.05907166,1.001194596
33.80897614,0.2726640999,-1.108631253,1.036535501
33.81904694,0.2374458164,-1.135139346,1.036471605
33.82911775,0.2120973319,-1.179019213,1.034672499
33.83918854,0.2120973319,-1.179019213,1.034672499
33.84925935,0.1643474102,-1.17630446,0.9681698084
33.85936066,0.1466587484,-1.160492301,0.9122174382
33.86940095,0.1343002468,-1.151014328,0.8474497199
33.87950227,0.1242025197,-1.13346374,0.7796957493
33.88954255,0.1146374196,-1.102439046,0.7125510573
33.89961335,0.108890526,-1.08771193,0.6455453038
33.90968415,0.1027176529,-1.065992832,0.5791772008
33.91975495,0.09430124611,-1.023740888,0.5154526234
33.92982575,0.08755889535,-0.9914807081,0.4554693401
33.94053742,0.0822005868,-0.9653413296,0.4027322531
33.9505777,0.07900843769,-0.9313127398,0.3534899354
33.96058747,0.0810809806,-0.9088443518,0.2803435326
33.97059724,0.08115828037,-0.8495591879,0.1730056852
33.98063752,0.08170875162,-0.788469255,0.03922395036
33.99064729,0.08425541967,-0.7497317791,-0.09390109032
34.00065705,0.08721303195,-0.7234334946,-0.2066609859
34.01069733,0.08955343068,-0.6981741786,-0.302641809
34.0207071,0.09314172715,-0.6833560467,-0.3878825605
34.03071687,0.09574837238,-0.6636705399,-0.463912189
34.04075715,0.1002639011,-0.656708777,-0.5315325856
34.05076691,0.10486269,-0.650980711,-0.5895016789
34.0608072,0.1128109843,-0.6637251377,-0.6384525299
34.07081696,0.1231328249,-0.687985003,-0.677988112
34.08091828,0.1350695789,-0.7191743851,-0.7075340748
