"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.368756876E1,-1.321492434E0,-8.455854654E-1,-5.815157294E-1
1.369760904E1,-4.390613437E-1,-7.471895814E-1,-2.081000805E-1
1.370767984E1,2.414612621E-1,-7.288772464E-1,1.609501988E-1
1.371772013E1,9.436166286E-1,-6.597622037E-1,4.631594718E-1
1.372779093E1,1.657337785E0,-5.527721643E-1,7.289003730E-1
1.374793253E1,2.498491764E0,-4.536455274E-1,1.204128385E0
1.375800333E1,2.571584463E0,-4.602520466E-1,1.572182178E0
1.376807413E1,2.602002144E0,-3.903870583E-1,1.956162572E0
1.377814493E1,2.792000771E0,-1.136929914E-1,2.342142820E0
1.378818522E1,3.266640663E0,3.593023419E-1,2.668539286E0
1.379834757E1,3.674168587E0,6.080798507E-1,2.807384491E0
1.380838785E1,3.666606903E0,7.067591548E-1,2.804889441E0
1.381845865E1,3.439607382E0,6.542056203E-1,2.763223410E0
1.382849894E1,2.641357660E0,2.965410054E-1,2.638513088E0
1.383884440E1,2.014540672E0,1.296343803E-1,2.483902931E0
1.385871134E1,1.483267546E0,1.410093307E-1,2.106830359E0
1.386878214E1,1.391371369E0,1.559049338E-1,1.970170736E0
1.387885294E1,1.191188931E0,1.617707312E-1,1.845624685E0
1.388898478E1,9.032791257E-1,1.044911072E-1,1.727036595E0
1.389902506E1,6.945565343E-1,8.975762129E-2,1.627779603E0
1.390906534E1,4.967133105E-1,7.766773552E-2,1.523063779E0
1.391913614E1,3.555390537E-1,7.043857872E-2,1.406451344E0
1.392923746E1,1.645229161E-1,5.486794934E-2,1.273653030E0
1.393930826E1,-6.801392883E-2,2.948941663E-2,1.106916547E0
1.394937906E1,-2.580400705E-1,5.445146002E-3,9.255654216E-1
1.395941935E1,-4.283865988E-1,-7.136882748E-3,7.468012571E-1
1.396955118E1,-5.471780300E-1,-1.086618472E-2,5.728776455E-1
1.397959146E1,-6.394805908E-1,-2.031663060E-2,4.078417420E-1
1.398966227E1,-7.098333836E-1,-3.119362146E-2,2.662444115E-1
1.399973307E1,-7.389273643E-1,-3.458873183E-2,1.322356611E-1
1.400980387E1,-7.618888617E-1,-2.271748334E-2,3.254376352E-2
1.401987467E1,-7.092434764E-1,7.747071330E-3,-5.112441257E-2
1.402994547E1,-5.725020766E-1,3.146213666E-2,-1.278084964E-1
1.404001627E1,-4.187846184E-1,5.975361913E-2,-2.074619979E-1
1.405008707E1,-2.790801525E-1,9.210609645E-2,-2.936840355E-1
1.406018839E1,-1.358075589E-1,1.174023449E-1,-3.656235635E-1
1.407022867E1,2.089169621E-2,1.350396276E-1,-4.173774421E-1
1.408029947E1,2.084616125E-1,1.435265690E-1,-4.387045503E-1
1.409037027E1,4.359053671E-1,1.512370706E-1,-4.395954907E-1
1.410044108E1,6.934909225E-1,1.627018005E-1,-4.204794466E-1
1.411051188E1,9.596734047E-1,1.884386241E-1,-3.808915019E-1
1.412058268E1,1.202043891E0,2.401176393E-1,-2.733263969E-1
1.413065348E1,1.415231586E0,2.338619679E-1,-6.732960045E-2
1.414072428E1,1.547815084E0,2.109150290E-1,7.174535841E-2
1.415076456E1,1.550428748E0,1.512852758E-1,1.152565405E-1
1.416086588E1,1.540593863E0,1.092130020E-1,1.262129843E-1
1.417096720E1,1.426502705E0,6.532679498E-2,8.893861622E-2
1.418100748E1,1.242030740E0,4.361105151E-3,-9.237316437E-3
1.419107828E1,1.045676470E0,-6.845338643E-2,-1.137867197E-1
1.420117960E1,8.711497784E-1,-1.625546515E-1,-1.681754440E-1
1.421121988E1,7.388953567E-1,-2.758103609E-1,-1.925771534E-1
1.422126017E1,6.543232799E-1,-4.353631437E-1,-2.169554830E-1
1.423136148E1,6.148116589E-1,-6.003062129E-1,-2.635665834E-1
1.424143229E1,6.078886390E-1,-7.093204856E-1,-3.556338847E-1
1.425150309E1,6.094450355E-1,-7.691813111E-1,-4.745076895E-1
1.426157389E1,6.035374999E-1,-7.943470478E-1,-6.092129946E-1
1.427164469E1,6.210746169E-1,-8.323018551E-1,-8.109276891E-1
1.428168497E1,6.772132516E-1,-8.702283502E-1,-1.141232252E0
1.429181681E1,7.788982987E-1,-8.924860358E-1,-1.479701400E0
1.430185709E1,9.715219140E-1,-8.699315190E-1,-1.806964159E0
1.431186686E1,1.223315716E0,-8.503689170E-1,-2.122043848E0
1.432196817E1,1.440263033E0,-8.417339921E-1,-2.407343149E0
1.433203898E1,1.572314739E0,-8.490363359E-1,-2.586152554E0
1.434214029E1,1.610624909E0,-8.130251765E-1,-2.682289839E0
1.435218058E1,1.579819441E0,-7.745815516E-1,-2.755887270E0
1.436228190E1,1.545566678E0,-7.181308270E-1,-2.794369936E0
1.437235270E1,1.578353405E0,-6.164387465E-1,-2.764756203E0
1.438242350E1,1.675456047E0,-4.978044331E-1,-2.703388929E0
1.439249430E1,1.795859814E0,-3.906314969E-1,-2.637176991E0
1.440256510E1,1.916941524E0,-3.126461804E-1,-2.570703745E0
1.441263590E1,2.024705172E0,-2.387983352E-1,-2.480491638E0
1.442270670E1,2.105905533E0,-1.431142390E-1,-2.369611025E0
1.443277750E1,2.240410328E0,-1.329945866E-2,-2.213143826E0
1.444284830E1,2.433052778E0,1.872423589E-1,-2.009479523E0
1.445291910E1,2.646855831E0,4.542781413E-1,-1.720083117E0
1.446298990E1,2.818966389E0,7.652317286E-1,-1.397716641E0
1.448313150E1,3.193337679E0,1.356170654E0,-8.284264207E-1
1.449320230E1,3.440764666E0,1.589394093E0,-6.017459035E-1
1.450327311E1,3.726534605E0,1.794398546E0,-4.050717950E-1
1.451334391E1,4.003570080E0,2.010618925E0,-2.771441042E-1
1.452344523E1,4.149935722E0,2.256572247E0,-1.742614061E-1
1.453345499E1,4.163450241E0,2.539142132E0,-1.449502110E-1
1.454355631E1,4.078777790E0,2.794116497E0,-1.313368231E-1
1.455359659E1,3.944389820E0,3.058547258E0,-8.811286092E-2
1.456369791E1,3.770015240E0,3.319929600E0,-3.287673369E-2
1.457376871E1,3.519317865E0,3.522803783E0,4.119242728E-2
1.458383951E1,3.208545208E0,3.625366449E0,1.438393593E-1
1.459391031E1,2.857323647E0,3.622087240E0,2.682930529E-1
1.460401163E1,2.513079166E0,3.581219435E0,4.514436424E-1
1.461405191E1,2.252050638E0,3.494006395E0,6.570473313E-1
1.462412272E1,2.056481600E0,3.397675991E0,8.731340170E-1
1.464423380E1,1.667795420E0,3.234609604E0,1.121738434E0
1.465433512E1,1.389528155E0,3.171360016E0,1.143260479E0
1.466440592E1,1.049352884E0,3.117708445E0,1.118126988E0
1.467450724E1,7.288099527E-1,3.038066864E0,1.074342132E0
1.468454752E1,3.734879792E-1,2.918491602E0,9.856497049E-1
1.469461832E1,-4.680248722E-2,2.751210451E0,8.534371257E-1
1.470468912E1,-5.122756362E-1,2.473328829E0,7.195670009E-1
1.471475992E1,-9.795901179E-1,2.090274334E0,6.003891826E-1
1.472486124E1,-1.448267937E0,1.644538522E0,4.717430472E-1
1.473490152E1,-1.918261886E0,1.171576381E0,3.192271888E-1
1.474497232E1,-2.417183876E0,6.754255295E-1,1.254901439E-1
1.475504312E1,-2.972057104E0,1.550158262E-1,-1.139950752E-1
1.476511393E1,-3.613179445E0,-3.438788652E-1,-3.802534640E-1
1.477518473E1,-4.343414783E0,-8.286718726E-1,-6.444793940E-1
1.478528605E1,-5.140027046E0,-1.299788833E0,-8.613466620E-1
1.479563150E1,-5.960897446E0,-1.753307104E0,-1.011842251E0
1.481549845E1,-7.469651222E0,-2.534203529E0,-1.074299812E0
1.482556925E1,-7.988682270E0,-2.821412086E0,-1.054726839E0
1.483557901E1,-8.276600838E0,-3.007609367E0,-9.821757078E-1
1.484568033E1,-8.331453323E0,-3.088822126E0,-9.097386599E-1
1.485575113E1,-8.162357330E0,-3.157285213E0,-8.777000308E-1
1.486582193E1,-7.950301647E0,-3.175019026E0,-8.550607562E-1
1.487589274E1,-7.620543003E0,-3.247241497E0,-8.755505681E-1
1.488663492E1,-7.289325714E0,-3.306963682E0,-1.020053744E0
1.489664469E1,-7.272447586E0,-3.235855103E0,-1.262834191E0
1.490665445E1,-7.260228634E0,-3.067124367E0,-1.185292840E0
1.492661295E1,-6.270318031E0,-2.668412685E0,-9.213606119E-1
1.493665323E1,-5.517472744E0,-2.392194986E0,-7.167249918E-1
1.494675455E1,-4.426854610E0,-2.116784334E0,-4.393382967E-1
1.495676432E1,-3.145996332E0,-1.653028369E0,-1.377328932E-1
1.496680460E1,-1.913136005E0,-1.305128336E0,2.094496191E-1
1.497681437E1,-7.683886886E-1,-1.050529122E0,5.863298178E-1
1.498682413E1,2.042760998E-1,-8.724696040E-1,9.057497382E-1
1.499686441E1,9.586377740E-1,-7.997540236E-1,1.179826736E0
1.500687418E1,1.511642337E0,-7.968352437E-1,1.420133591E0
1.501691446E1,1.853991985E0,-7.192015648E-1,1.667971969E0
1.502698526E1,1.996069789E0,-4.589027762E-1,1.837298751E0
1.503702555E1,1.826107979E0,-2.074284852E-1,2.143500090E0
1.504709635E1,1.743361712E0,-4.327519611E-2,2.561500788E0
1.505716715E1,2.077098370E0,7.176702470E-2,2.688189983E0
1.506723795E1,2.401042223E0,1.839985549E-1,2.782284737E0
1.507730875E1,2.653990030E0,2.876550257E-1,2.841145039E0
1.508737955E1,2.567965746E0,3.401437402E-1,2.857097387E0
1.509745035E1,2.148248911E0,3.164818585E-1,2.772298574E0
1.510752115E1,1.588277578E0,9.694272280E-2,2.627319574E0
1.511759195E1,1.098855615E0,-2.743605524E-2,2.372396946E0
1.512766275E1,6.345815659E-1,-1.011591777E-1,2.043935776E0
1.513773356E1,2.779467702E-1,-1.386924386E-1,1.748902440E0
1.514777384E1,6.526475400E-2,-1.382052898E-1,1.499327898E0
1.515845499E1,-6.837555766E-2,-1.183026657E-1,1.335530758E0
1.516858683E1,-1.834021956E-1,-7.217104733E-2,1.191814423E0
1.518860636E1,-3.257912099E-1,-1.186376810E-2,1.087759018E0
1.519861612E1,-1.887364537E-1,1.160356496E-2,1.027519345E0
1.520862589E1,-6.209004670E-2,1.749014109E-2,9.629800320E-1
1.521866617E1,-4.576375335E-2,2.280393988E-2,8.727987409E-1
1.522867594E1,-2.923066542E-2,1.240911335E-2,7.405343056E-1
1.523868570E1,-5.116567016E-2,4.999558907E-3,5.975602269E-1
1.524869547E1,-3.988133371E-2,1.022856124E-2,4.615181684E-1
1.525870524E1,6.650144700E-3,1.079718489E-2,3.478155434E-1
1.526874552E1,4.493700713E-2,4.726885818E-3,2.491076738E-1
1.527875528E1,7.725747675E-2,-4.312057048E-3,1.716412455E-1
1.528934488E1,1.129342094E-1,-1.814106479E-2,1.060322523E-1
1.530896769E1,1.816862375E-1,-4.576832429E-2,3.065598197E-2
1.531900797E1,1.833150089E-1,-6.888400763E-2,3.046126850E-2
1.532910929E1,1.923317164E-1,-9.886972606E-2,9.364233911E-2
1.533914957E1,1.923317164E-1,-9.886972606E-2,9.364233911E-2
1.534922037E1,2.780848555E-2,-2.382421941E-1,4.549085721E-2
1.535929117E1,-1.066943184E-1,-2.567265928E-1,-4.715310782E-2
1.536936197E1,-2.605749667E-1,-3.551407456E-1,-1.305186003E-1
1.537943277E1,-3.845486045E-1,-4.751999676E-1,-2.423673570E-1
1.539011393E1,-4.300486147E-1,-5.468847156E-1,-3.440687060E-1
1.540964518E1,-3.534519076E-1,-5.431495905E-1,-4.318828583E-1
1.541971598E1,-2.261924148E-1,-5.600944161E-1,-4.225201905E-1
1.542978678E1,-8.303515613E-2,-5.851661563E-1,-3.869322836E-1
1.543985758E1,4.320453107E-2,-6.379708052E-1,-2.534404099E-1
1.544989786E1,1.143626198E-1,-7.535775304E-1,-1.555843502E-1
1.545999918E1,1.356797367E-1,-8.881274462E-1,-1.479301006E-1
1.547006998E1,9.542660415E-2,-1.106608272E0,-2.799554467E-1
1.548014078E1,3.054228425E-2,-1.283321261E0,-5.017024279E-1
1.549094400E1,-2.324952744E-2,-1.318886757E0,-8.067419529E-1
1.551035318E1,-3.382121772E-2,-1.433258057E0,-1.342228770E0
1.552042398E1,3.672480956E-2,-1.528605461E0,-1.525203586E0
1.553049479E1,1.614564806E-1,-1.562569857E0,-1.605467439E0
1.554056559E1,2.622515261E-1,-1.592644572E0,-1.576244950E0
1.555060587E1,2.621663511E-1,-1.655859828E0,-1.639045238E0
1.556073771E1,1.729509383E-1,-1.723053813E0,-1.683137298E0
1.557077799E1,8.422290534E-2,-1.722257376E0,-1.682438374E0
1.558084879E1,-2.532325499E-2,-1.702142715E0,-1.681959510E0
1.559174357E1,-1.448255181E-1,-1.670501828E0,-1.667581201E0
1.561096964E1,-1.754487455E-1,-1.445367932E0,-1.751268387E0
1.562113199E1,-7.260250300E-2,-1.191745520E0,-1.739100456E0
1.563120279E1,2.038910091E-1,-8.977699280E-1,-1.605691195E0
1.564127359E1,6.981263757E-1,-5.460401177E-1,-1.366506696E0
1.565131388E1,1.397418261E0,-1.151012406E-1,-1.055754542E0
1.566141520E1,2.161420822E0,3.435247242E-1,-6.941480637E-1
1.567148600E1,2.809711933E0,7.787257433E-1,-3.414386213E-1
1.568155680E1,3.343389273E0,1.184818149E0,-9.185826778E-2
1.569254312E1,3.822555542E0,1.587098002E0,1.575992107E-1
1.571176920E1,4.697775364E0,2.247026443E0,5.863443613E-1
1.572184000E1,5.080839157E0,2.462273598E0,7.398282290E-1
1.573194132E1,5.374443054E0,2.700617075E0,8.399559259E-1
1.574198160E1,5.628858566E0,2.980284214E0,8.850527406E-1
1.575205240E1,5.842230797E0,3.283274651E0,8.841400146E-1
1.576209269E1,5.912963867E0,3.595733881E0,9.148236513E-1
1.577219400E1,5.825141907E0,3.857763290E0,9.517750144E-1
1.578223429E1,5.664798260E0,3.996682644E0,9.875781536E-1
1.579227457E1,5.664798260E0,3.996682644E0,9.875781536E-1
1.580258951E1,5.123936176E0,4.046898365E0,1.074156046E0
1.582251749E1,4.570490837E0,3.857225657E0,1.192760587E0
1.583258829E1,4.349779129E0,3.801984310E0,1.295861244E0
1.584265909E1,4.194459915E0,3.795787811E0,1.326346397E0
1.585272989E1,3.983145714E0,3.806212425E0,1.274901271E0
1.586280069E1,3.667629242E0,3.845561504E0,1.155555606E0
1.587290201E1,3.251027822E0,3.880541086E0,1.035557389E0
1.588294230E1,2.847555876E0,3.838852882E0,8.461624384E-1
1.589301310E1,2.352394581E0,3.689301968E0,5.912490487E-1
1.590341959E1,1.799963713E0,3.516867638E0,2.986370027E-1
1.592322550E1,6.224687099E-1,2.826206684E0,-1.766750515E-1
1.593332682E1,8.447708189E-2,2.331604481E0,-2.857081294E-1
1.594336710E1,-4.366620779E-1,1.781427026E0,-3.496716022E-1
1.595343790E1,-9.979469180E-1,1.196178079E0,-3.787969947E-1
1.596350870E1,-1.623847842E0,5.873138905E-1,-4.378866553E-1
1.597357950E1,-2.307829618E0,-3.096916340E-2,-6.136843562E-1
1.598365030E1,-3.090273142E0,-6.069047451E-1,-8.921516538E-1
1.599372110E1,-3.953038216E0,-1.161634207E0,-1.157227278E0
1.600421915E1,-4.835314274E0,-1.720042706E0,-1.351830363E0
1.602393351E1,-6.390365124E0,-2.736835957E0,-1.506529450E0
1.603400431E1,-6.741159439E0,-3.101535320E0,-1.441048384E0
1.604407511E1,-6.840444565E0,-3.427612066E0,-1.339389205E0
1.605414591E1,-6.856099606E0,-3.771727800E0,-1.269809127E0
1.606418619E1,-6.863416195E0,-4.120768547E0,-1.194957852E0
1.607428751E1,-6.697188377E0,-4.553940773E0,-1.154635310E0
1.608435831E1,-6.550297260E0,-4.636161327E0,-1.273195744E0
1.609445963E1,-6.488104343E0,-4.484585762E0,-1.329652071E0
1.610501871E1,-6.367950916E0,-4.243484020E0,-1.298752666E0
1.612467203E1,-5.780847073E0,-3.451929331E0,-1.158455849E0
1.613471232E1,-5.122767925E0,-2.996454954E0,-9.511079788E-1
1.614478312E1,-4.147771835E0,-2.588662386E0,-6.400390863E-1
1.615485392E1,-2.978692293E0,-2.158089399E0,-2.541899085E-1
1.616492472E1,-1.752614737E0,-1.843898535E0,1.858856678E-1
1.617499552E1,-7.365686893E-1,-1.596303940E0,5.052009225E-1
1.618506632E1,-1.440511346E-1,-1.425770402E0,7.096326947E-1
1.619513712E1,2.244048715E-1,-1.349299788E0,8.378028870E-1
1.620584879E1,4.209147990E-1,-1.250393391E0,9.608077407E-1
1.622541056E1,7.532545328E-1,-3.274902105E-1,1.381114841E0
1.623545084E1,7.603380084E-1,-2.384059690E-2,1.768694043E0
1.624552164E1,8.241642714E-1,7.885403186E-2,2.041620255E0
1.625559244E1,1.065958500E0,1.611480564E-1,2.165461779E0
1.626566324E1,1.311741352E0,8.529343456E-2,2.255024195E0
1.627573404E1,1.341728687E0,2.268422954E-2,2.246758461E0
1.628580484E1,1.031079173E0,5.780168343E-3,2.129857302E0
1.629584513E1,4.114564657E-1,-1.028118432E-1,1.926117778E0
1.630655680E1,-3.205048442E-1,-2.739290893E-1,1.655587792E0
1.632605753E1,-1.494359851E0,-3.675648272E-1,1.047029734E0
1.633615885E1,-1.741431475E0,-3.592416644E-1,8.440253139E-1
1.634622965E1,-1.796894312E0,-3.431464732E-1,6.736554503E-1
1.635626993E1,-1.795262814E0,-2.791888416E-1,5.436265469E-1
1.636631022E1,-1.692980289E0,-2.352560908E-1,4.740906954E-1
1.637638102E1,-1.555970788E0,-1.906034052E-1,4.211390615E-1
1.638645182E1,-1.354467034E0,-1.613849849E-1,3.548720181E-1
1.639652262E1,-1.178301811E0,-1.219363660E-1,2.508935630E-1
1.640732584E1,-9.982586503E-1,-8.956226707E-2,1.243942380E-1
1.642676554E1,-8.873416185E-1,-2.810692973E-2,-9.301694483E-2
1.643680582E1,-7.951688170E-1,7.786143571E-3,-1.630477607E-1
1.644687662E1,-5.988966823E-1,5.404328182E-2,-2.222476751E-1
1.645694742E1,-3.305170536E-1,1.061321348E-1,-2.657033801E-1
1.646701822E1,-6.382418424E-2,1.557552814E-1,-2.936526537E-1
1.647708902E1,1.582841724E-1,1.901278794E-1,-3.039838076E-1
1.648715983E1,3.300492167E-1,2.111237049E-1,-3.111581802E-1
1.649723062E1,4.285236299E-1,2.222060263E-1,-3.112752736E-1
1.650809488E1,4.709515572E-1,2.233075202E-1,-3.005532622E-1
1.652744303E1,5.102677941E-1,1.815220565E-1,-2.392149121E-1
1.653748331E1,4.786485136E-1,1.293733418E-1,-1.895699203E-1
1.654758463E1,4.210330546E-1,5.858811364E-2,-1.470480859E-1
1.655768595E1,3.523574769E-1,-3.478991240E-2,-7.365887612E-2
1.656778727E1,2.538564801E-1,-1.047970355E-1,1.586141810E-2
1.657785807E1,1.380261481E-1,-1.942171454E-1,9.616380185E-2
1.658789835E1,-5.399839487E-3,-2.811840177E-1,1.423639208E-1
1.659796915E1,-1.922500432E-1,-3.379324079E-1,1.571962237E-1
1.660895548E1,-4.187660217E-1,-3.897593915E-1,1.690372080E-1
1.662824259E1,-7.774144411E-1,-5.209350586E-1,1.746872216E-1
1.663828287E1,-8.940313458E-1,-5.909945369E-1,2.167980373E-1
1.664835367E1,-1.016266584E0,-6.712327600E-1,2.207240462E-1
1.665845499E1,-1.139595032E0,-8.081910610E-1,2.095680833E-1
1.666849527E1,-1.254222274E0,-1.004762530E0,1.665876955E-1
1.667856608E1,-1.344137669E0,-1.141399026E0,6.743494421E-2
1.668860636E1,-1.364341021E0,-1.232869267E0,-6.043171883E-2
1.669867716E1,-1.355602860E0,-1.294077635E0,-2.134541124E-1
1.670975504E1,-1.268191814E0,-1.329242587E0,-3.334943652E-1
1.672892008E1,-7.994412780E-1,-1.348819256E0,-7.439181209E-1
1.673899088E1,-4.370217323E-1,-1.297136903E0,-8.910757303E-1
1.674906168E1,-2.450398915E-2,-1.227577925E0,-1.010870218E0
1.675916300E1,4.638661742E-1,-1.129039884E0,-1.152943969E0
1.676920328E1,1.005431294E0,-9.708952904E-1,-1.285403967E0
1.677924356E1,1.557628393E0,-7.418491840E-1,-1.410314322E0
1.678934488E1,2.104903221E0,-4.664279222E-1,-1.509762406E0
1.679941568E1,2.663046360E0,-1.475069374E-1,-1.560981870E0
1.680948648E1,3.298985004E0,2.755742669E-1,-1.583782315E0
1.681955729E1,3.982156754E0,7.736288905E-1,-1.609821916E0
1.682962809E1,4.611625671E0,1.239737630E0,-1.634642720E0
1.683972940E1,5.135533810E0,1.701284766E0,-1.637169719E0
1.684976969E1,5.500477314E0,2.168426752E0,-1.672883391E0
1.685984049E1,5.678776264E0,2.593971252E0,-1.733843327E0
1.686994181E1,5.673204899E0,2.974170923E0,-1.789131999E0
1.688001261E1,5.551661968E0,3.299686670E0,-1.818646193E0
1.689005289E1,5.382861137E0,3.585709333E0,-1.855572820E0
1.690009317E1,5.124890327E0,3.836685896E0,-1.929258108E0
1.691019449E1,4.820350170E0,4.043158531E0,-1.966393590E0
1.692026529E1,4.521478176E0,4.174805641E0,-1.927611113E0
1.693033609E1,4.261935234E0,4.276620388E0,-1.791331291E0
1.694040690E1,4.069929123E0,4.349653721E0,-1.648770809E0
1.695114908E1,3.924831152E0,4.369448662E0,-1.441735864E0
1.697116861E1,3.650957584E0,4.212916851E0,-8.756001592E-1
1.698120890E1,3.620411396E0,4.086822033E0,-4.539702535E-1
1.700122843E1,3.444927931E0,3.803066015E0,2.672497332E-1
1.701126871E1,3.221351147E0,3.690167665E0,5.517944694E-1
1.702127848E1,2.931664944E0,3.596922874E0,7.619450688E-1
1.703131876E1,2.584972620E0,3.492209196E0,9.145332575E-1
1.704132853E1,2.304544210E0,3.338660955E0,1.039230704E0
1.705133829E1,1.990480185E0,3.139943361E0,1.169823408E0
1.706137858E1,1.668818831E0,2.871452808E0,1.303354263E0
1.707138834E1,1.366025925E0,2.509104013E0,1.417001724E0
1.708142862E1,1.020797014E0,2.064484358E0,1.556195378E0
1.709146891E1,6.033259630E-1,1.572955132E0,1.685396671E0
1.710153971E1,7.635591179E-2,1.061817288E0,1.757312059E0
1.711161051E1,-5.950734615E-1,5.712673068E-1,1.757630467E0
1.712168131E1,-1.361925364E0,1.141207069E-1,1.707481384E0
1.713175211E1,-2.248989105E0,-3.197132051E-1,1.587384224E0
1.714182291E1,-3.154999018E0,-7.689630985E-1,1.511821032E0
1.715189371E1,-3.970988035E0,-1.264835119E0,1.435632944E0
1.716196451E1,-4.630248070E0,-1.793637395E0,1.348037362E0
1.717203531E1,-5.150126457E0,-2.287625313E0,1.285871863E0
1.718210611E1,-5.536006451E0,-2.708507061E0,1.268414974E0
1.719217691E1,-5.848855972E0,-3.035528898E0,1.295785069E0
1.720224772E1,-6.118502617E0,-3.266043425E0,1.341549277E0
1.721302042E1,-6.356729984E0,-3.401392937E0,1.316546082E0
1.722303019E1,-6.707887650E0,-3.462924957E0,1.294890761E0
1.723303995E1,-7.064353466E0,-3.434835196E0,1.225223422E0
1.724308024E1,-7.244661331E0,-3.271606684E0,1.091339827E0
1.725309000E1,-7.170772076E0,-3.090433836E0,8.415991664E-1
1.727314005E1,-6.729556561E0,-2.375655890E0,-2.157192305E-2
1.728318033E1,-6.599583626E0,-2.081429958E0,-4.493664205E-1
1.730319986E1,-6.688071251E0,-1.791626811E0,-1.073729753E0
1.731324015E1,-6.854991436E0,-2.170411110E0,-1.187826037E0
1.733325968E1,-5.806827068E0,-2.388752460E0,-1.446604729E0
1.734326944E1,-4.990922451E0,-1.912252307E0,-1.446995378E0
1.735330973E1,-4.430227757E0,-1.422347903E0,-1.415368795E0
1.736338053E1,-3.695842743E0,-1.089161396E0,-1.279991269E0
1.737345133E1,-2.652063608E0,-8.282707334E-1,-1.006318808E0
1.738352213E1,-1.466901183E0,-6.200824380E-1,-6.957307458E-1
1.739356241E1,-4.102185965E-1,-4.896366894E-1,-2.535984516E-1
1.740366373E1,3.115126491E-1,-4.532589912E-1,2.516564727E-1
1.741373453E1,7.867534161E-1,-5.149254799E-1,8.278427720E-1
1.742380533E1,1.155335546E0,-6.539787054E-1,1.439281940E0
1.743387613E1,1.529484272E0,-7.826462388E-1,1.955187440E0
1.744394693E1,2.023911238E0,-7.930793166E-1,2.399993896E0
1.745401961E1,2.718645096E0,-5.848960280E-1,2.738604069E0
1.746409041E1,3.537775755E0,1.130537018E-1,2.997346640E0
1.747416121E1,3.815427303E0,8.549503088E-1,3.139307261E0
1.748423201E1,3.926448345E0,9.123671055E-1,3.301981688E0
1.749430281E1,3.646041632E0,9.339855909E-1,3.400120974E0
1.750437362E1,3.389061451E0,6.604255438E-1,3.384073973E0
1.751444442E1,3.350379705E0,5.213108063E-1,3.369344473E0
1.752451522E1,3.194532156E0,4.343156517E-1,3.254622459E0
1.753458602E1,2.728424788E0,3.801235557E-1,3.052524567E0
1.754465682E1,2.291575670E0,3.234716058E-1,2.766290903E0
1.755472762E1,1.942962527E0,2.997490466E-1,2.470506430E0
1.756479842E1,1.586707592E0,2.666883171E-1,2.181375027E0
1.757483870E1,1.191595912E0,2.076471150E-1,1.916889310E0
1.758490950E1,7.206358314E-1,1.230403557E-1,1.654131055E0
1.759498030E1,3.063216805E-1,5.222186074E-2,1.407767773E0
1.760502059E1,-5.246003345E-2,-1.696640998E-2,1.185546994E0
1.761509139E1,-4.255720377E-1,-9.544219077E-2,9.576129317E-1
1.762516219E1,-8.099493384E-1,-1.530684680E-1,7.262934446E-1
